event_id,kickoff_at,season,side,odd,model_probability,market_probability_devig,gross_ev,won,profit,clv
9540825,2021-09-19T21:15:00+00:00,2021,over,2.44,0.3839787846410712,0.3838383838383838,-0.06309176547578621,False,-1.0,
9540591,2021-09-19T23:30:00+00:00,2021,under,2.03,0.6078445236087979,0.46437994722955145,0.2339243829258597,True,1.0299999999999998,
9540967,2021-09-20T23:00:00+00:00,2021,over,2.88,0.3812729800024717,0.3255269320843091,0.09806618240711829,True,1.88,
9805888,2021-09-22T23:30:00+00:00,2021,under,1.66,0.6177188782943488,0.5688311688311689,0.025413337968619,True,0.6599999999999999,
9540738,2021-09-25T20:00:00+00:00,2021,under,1.61,0.6116393114304344,0.5839793281653747,-0.015260708597000572,True,0.6100000000000001,
9540700,2021-09-25T22:00:00+00:00,2021,over,2.53,0.37951212389666494,0.37064676616915426,-0.039834326541437814,True,1.5299999999999998,
9540682,2021-09-26T00:00:00+00:00,2021,over,2.54,0.37802549689617093,0.37128712871287123,-0.039815237883725874,False,-1.0,
9540537,2021-09-26T14:00:00+00:00,2021,under,1.82,0.6219762488488235,0.5172413793103448,0.13199677290485878,True,0.8200000000000001,
9540540,2021-09-26T19:00:00+00:00,2021,under,1.56,0.6217432659977449,0.6020408163265305,-0.030080505043518002,False,-1.0,
9540530,2021-09-26T19:00:00+00:00,2021,under,1.75,0.6120538860023598,0.5382585751978892,0.07109430050412957,True,0.75,
9540759,2021-09-26T19:00:00+00:00,2021,over,2.72,0.3795844330365372,0.34615384615384615,0.03246965785938127,True,1.7200000000000002,
9540793,2021-09-26T21:15:00+00:00,2021,over,2.53,0.38018642348279935,0.37064676616915426,-0.03812834858851777,True,1.5299999999999998,
9540891,2021-09-26T21:15:00+00:00,2021,over,2.52,0.3776184153302377,0.37157107231920194,-0.04840159336780092,False,-1.0,
9540649,2021-09-26T23:30:00+00:00,2021,over,2.8,0.3782715260485257,0.33333333333333337,0.059160272935872005,False,-1.0,
9540910,2021-10-02T20:00:00+00:00,2021,over,2.51,0.3832770248014933,0.374064837905237,-0.03797466774825198,False,-1.0,
9540527,2021-10-02T20:00:00+00:00,2021,under,1.66,0.6185592611706525,0.5677083333333334,0.026808373543283137,False,-1.0,
9540898,2021-10-02T22:00:00+00:00,2021,under,1.54,0.6194948034932084,0.6111111111111112,-0.045978002620459035,False,-1.0,
9540619,2021-10-03T00:00:00+00:00,2021,under,1.72,0.6121273522088795,0.5485564304461942,0.052859045799272586,True,0.72,
9540736,2021-10-03T19:00:00+00:00,2021,under,1.64,0.6217978934202808,0.5751295336787565,0.019748545209260504,True,0.6399999999999999,
9540539,2021-10-03T19:00:00+00:00,2021,under,2.58,0.6084581574750139,0.36296296296296293,0.5698220462855359,False,-1.0,
9540852,2021-10-03T21:15:00+00:00,2021,under,1.74,0.6197404359648506,0.5408970976253298,0.07834835857884004,True,0.74,
9540633,2021-10-03T23:30:00+00:00,2021,under,1.67,0.6195494975539844,0.5628272251308901,0.03464766091515381,False,-1.0,
9540842,2021-10-06T00:30:00+00:00,2021,under,1.64,0.6143737926008358,0.5729166666666666,0.007573019865370734,False,-1.0,
